customer_id,signup_date,country,age,gender,loyalty_tier,acquisition_channel
8762,7/26/2022,BR,29,Female,Bronze,Organic
8763,5/1/2023,IN,31,Male,Bronze,Paid Search
8764,12/17/2021,US,28,Female,Bronze,Email
8765,11/24/2021,US,34,Female,Bronze,Organic
8766,9/4/2021,CA,42,Female,Bronze,Referral
8767,8/26/2021,DE,34,Female,Bronze,Paid Search
8768,6/1/2022,CA,45,Male,Bronze,Paid Search
8769,4/26/2021,DE,35,Other,Silver,Paid Search
8770,7/12/2023,US,26,Female,Bronze,Organic
8771,7/14/2022,IN,35,Male,Bronze,Referral
8772,9/30/2023,US,26,Male,Bronze,Social
8773,7/4/2022,IN,27,Female,Bronze,Organic
8774,11/29/2021,DE,32,Male,Silver,Social
8775,7/18/2022,UK,53,Male,Silver,Organic
8776,6/18/2021,UK,44,Female,Bronze,Organic
8777,6/22/2023,US,24,Male,Bronze,Organic
8778,2/28/2023,IN,34,Male,Platinum,Social
8779,6/11/2021,US,46,Female,Gold,Organic
8780,9/30/2022,IN,40,Male,Silver,Organic
8781,8/13/2022,US,34,Female,Gold,Paid Search
8782,8/9/2021,US,18,Male,Bronze,Paid Search
8783,5/14/2021,AU,24,Male,Bronze,Organic
8784,4/13/2023,US,33,Male,Gold,Paid Search
8785,10/17/2021,UK,45,Female,Bronze,Referral
8786,7/23/2022,UK,49,Male,Silver,Organic
8787,9/29/2021,UK,30,Other,Bronze,Paid Search
8788,12/17/2022,DE,44,Female,Silver,Paid Search
8789,2/23/2021,UK,27,Male,Bronze,Social
8790,1/29/2022,BR,41,Female,Bronze,Email
8791,8/23/2022,US,18,Male,Bronze,Organic
8792,4/26/2022,US,24,Female,Silver,Paid Search
8793,11/2/2022,UK,24,Female,Bronze,Organic
8794,7/17/2021,IN,19,Female,Silver,Referral
8795,4/29/2022,US,37,Male,Bronze,Paid Search
8796,4/9/2023,IN,25,Female,Bronze,Organic
8797,1/1/2022,UK,25,Female,Bronze,Email
8798,6/21/2021,BR,34,Male,Silver,Organic
8799,7/18/2023,US,22,Female,Bronze,Social
8800,5/3/2023,US,22,Female,Bronze,Email
8801,1/16/2023,US,39,Female,Silver,Paid Search
8802,5/24/2023,AU,39,Female,Bronze,Paid Search
8803,5/3/2023,US,46,Female,Silver,Organic
8804,3/29/2023,US,45,Female,Bronze,Organic
8805,7/12/2022,IN,23,Male,Bronze,Paid Search
8806,1/22/2021,US,35,Female,Bronze,Email
8807,10/16/2022,DE,50,Other,Bronze,Paid Search
8808,10/27/2021,US,42,Female,Platinum,Paid Search
8809,4/27/2023,IN,24,Male,Gold,Email
8810,5/28/2022,US,40,Female,Bronze,Paid Search
8811,9/19/2023,UK,28,Male,Bronze,Email
8812,10/15/2022,US,32,Female,Bronze,Paid Search
8813,8/26/2022,US,39,Female,Gold,Organic
8814,10/4/2023,BR,40,Male,Bronze,Paid Search
8815,6/5/2022,BR,32,Female,Silver,Organic
8816,2/16/2022,IN,19,Male,Platinum,Organic
8817,2/11/2022,UK,32,Male,Platinum,Social
8818,8/17/2023,DE,35,Male,Gold,Paid Search
8819,4/9/2023,CA,18,Female,Bronze,Social
8820,6/28/2021,IN,31,Male,Bronze,Social
8821,6/24/2022,UK,27,Female,Silver,Social
8822,2/11/2022,CA,30,Male,Silver,Referral
8823,12/10/2022,IN,29,Female,Bronze,Organic
8824,2/27/2021,IN,18,Female,Silver,Organic
8825,2/21/2023,US,29,Female,Gold,Email
8826,3/25/2023,BR,29,Female,Bronze,Referral
8827,9/6/2021,IN,38,Other,Gold,Organic
8828,6/14/2021,UK,20,Female,Bronze,Organic
8829,11/19/2022,UK,35,Female,Bronze,Paid Search
8830,10/9/2021,IN,24,Male,Bronze,Referral
8831,10/29/2023,IN,39,Male,Bronze,Email
8832,4/29/2023,IN,44,Female,Platinum,Organic
8833,11/12/2023,US,47,Other,Bronze,Paid Search
8834,8/9/2022,CA,54,Female,Bronze,Email
8835,10/25/2023,US,18,Male,Bronze,Paid Search
8836,1/16/2021,AU,27,Male,Bronze,Paid Search
8837,11/14/2021,AU,45,Male,Silver,Paid Search
8838,1/3/2021,BR,25,Female,Bronze,Email
8839,1/12/2023,US,49,Female,Silver,Organic
8840,7/14/2022,US,36,Male,Bronze,Referral
8841,11/11/2021,UK,37,Female,Bronze,Paid Search
8842,11/30/2021,US,29,Female,Silver,Paid Search
8843,12/6/2022,AU,45,Male,Bronze,Paid Search
8844,7/17/2021,DE,43,Female,Bronze,Paid Search
8845,7/18/2022,BR,37,Female,Bronze,Social
8846,11/3/2022,AU,18,Female,Gold,Paid Search
8847,9/20/2021,AU,24,Female,Silver,Organic
8848,9/8/2021,US,18,Female,Bronze,Paid Search
8849,1/23/2022,AU,44,Female,Bronze,Organic
8850,10/11/2022,US,46,Female,Platinum,Social
8851,10/6/2021,CA,30,Female,Bronze,Organic
8852,2/20/2022,CA,35,Male,Bronze,Social
8853,8/19/2022,US,32,Other,Bronze,Social
8854,7/24/2021,IN,50,Male,Bronze,Paid Search
8855,9/15/2022,UK,36,Female,Gold,Organic
8856,6/1/2021,IN,29,Female,Bronze,Paid Search
8857,6/6/2021,DE,34,Female,Silver,Organic
8858,9/17/2021,US,35,Female,Bronze,Organic
8859,11/10/2021,IN,38,Male,Silver,Organic
8860,2/2/2021,DE,26,Female,Bronze,Referral
8861,11/19/2023,US,25,Female,Bronze,Social
8862,12/4/2021,DE,18,Female,Silver,Organic
8863,6/1/2023,IN,27,Female,Bronze,Social
8864,9/15/2023,BR,40,Female,Bronze,Paid Search
8865,5/27/2023,AU,38,Male,Bronze,Email
8866,6/30/2023,DE,45,Male,Gold,Paid Search
8867,4/20/2021,IN,18,Male,Bronze,Paid Search
8868,2/12/2022,IN,40,Male,Bronze,Social
8869,3/29/2023,IN,31,Male,Bronze,Organic
8870,9/23/2022,CA,34,Male,Silver,Organic
8871,1/7/2021,US,32,Male,Silver,Social
8872,9/14/2022,US,32,Female,Gold,Social
8873,5/31/2023,IN,35,Female,Bronze,Organic
8874,6/27/2023,US,44,Male,Silver,Social
8875,2/25/2022,CA,45,Female,Bronze,Paid Search
8876,9/16/2021,US,21,Male,Bronze,Paid Search
8877,12/5/2021,IN,38,Female,Bronze,Paid Search
8878,11/21/2021,US,26,Female,Bronze,Paid Search
8879,1/15/2022,IN,35,Female,Bronze,Organic
8880,11/27/2021,US,35,Female,Bronze,Referral
8881,5/16/2022,UK,41,Female,Bronze,Organic
8882,2/14/2021,CA,21,Male,Bronze,Paid Search
8883,10/29/2021,CA,40,Female,Bronze,Referral
8884,12/11/2021,US,36,Female,Bronze,Paid Search
8885,6/17/2021,UK,45,Female,Gold,Referral
8886,8/20/2023,IN,30,Male,Bronze,Paid Search
8887,1/10/2023,DE,41,Female,Silver,Social
8888,9/26/2023,BR,24,Male,Silver,Email
8889,9/7/2022,BR,26,Female,Bronze,Organic
8890,5/1/2021,BR,37,Female,Bronze,Paid Search
8891,9/18/2023,IN,26,Female,Gold,Paid Search
8892,5/17/2022,CA,39,Male,Gold,Referral
8893,1/20/2023,IN,18,Male,Bronze,Paid Search
8894,2/22/2022,US,34,Male,Bronze,Paid Search
8895,6/26/2022,UK,35,Other,Bronze,Organic
8896,6/20/2022,UK,30,Female,Silver,Paid Search
8897,11/8/2021,CA,43,Male,Gold,Email
8898,8/31/2022,BR,37,Male,Bronze,Email
8899,3/15/2023,BR,30,Male,Silver,Organic
8900,1/23/2021,DE,28,Male,Bronze,Email
8901,5/24/2021,UK,35,Male,Silver,Social
8902,7/12/2023,US,35,Male,Bronze,Email
8903,9/16/2022,US,33,Female,Bronze,Social
8904,12/3/2023,US,42,Male,Bronze,Paid Search
8905,10/25/2022,US,25,Female,Bronze,Paid Search
8906,12/17/2022,BR,33,Male,Silver,Social
8907,9/12/2023,DE,52,Male,Bronze,Organic
8908,12/25/2022,UK,33,Male,Bronze,Referral
8909,12/27/2021,US,29,Female,Bronze,Social
8910,8/2/2022,DE,33,Female,Bronze,Social
8911,9/15/2021,CA,30,Female,Silver,Email
8912,1/2/2022,US,32,Female,Bronze,Referral
8913,1/15/2023,US,40,Female,Silver,Organic
8914,6/13/2021,DE,37,Female,Silver,Organic
8915,1/6/2023,US,18,Male,Bronze,Paid Search
8916,10/2/2022,UK,48,Female,Bronze,Social
8917,12/4/2021,AU,32,Female,Bronze,Paid Search
8918,2/19/2021,US,28,Male,Silver,Paid Search
8919,2/11/2023,US,39,Female,Silver,Social
8920,6/22/2023,IN,49,Male,Bronze,Paid Search
8921,3/11/2023,US,43,Female,Silver,Email
8922,4/6/2022,DE,33,Female,Bronze,Paid Search
8923,12/17/2022,US,38,Female,Bronze,Social
8924,3/31/2022,US,34,Female,Bronze,Email
8925,1/28/2022,IN,21,Male,Silver,Organic
8926,12/25/2021,CA,27,Male,Bronze,Paid Search
8927,8/19/2021,IN,20,Female,Silver,Social
8928,11/28/2023,US,58,Male,Bronze,Paid Search
8929,12/31/2022,US,27,Female,Bronze,Email
8930,7/11/2021,US,37,Female,Silver,Referral
8931,8/6/2023,US,42,Female,Silver,Email
8932,6/15/2021,IN,35,Female,Bronze,Email
8933,10/13/2022,BR,39,Male,Bronze,Paid Search
8934,7/1/2021,BR,29,Male,Bronze,Paid Search
8935,1/31/2022,DE,40,Female,Bronze,Paid Search
8936,12/23/2022,BR,26,Male,Bronze,Organic
8937,12/31/2023,IN,31,Female,Silver,Email
8938,12/23/2023,AU,42,Male,Bronze,Paid Search
8939,9/8/2023,BR,29,Male,Bronze,Paid Search
8940,9/15/2021,DE,41,Female,Bronze,Paid Search
8941,4/13/2021,US,25,Male,Bronze,Organic
8942,9/19/2023,CA,51,Female,Silver,Social
8943,10/8/2023,BR,49,Female,Silver,Organic
8944,11/2/2021,IN,33,Female,Bronze,Paid Search
8945,1/21/2021,IN,45,Male,Bronze,Organic
8946,12/11/2022,IN,36,Male,Bronze,Paid Search
8947,3/25/2021,CA,24,Male,Bronze,Paid Search
8948,2/14/2021,AU,48,Other,Bronze,Email
8949,10/24/2023,IN,21,Female,Bronze,Organic
8950,6/27/2022,US,33,Female,Bronze,Organic
8951,5/3/2021,US,27,Female,Bronze,Email
8952,12/18/2022,BR,46,Other,Bronze,Organic
8953,2/9/2022,US,34,Male,Platinum,Email
8954,8/11/2022,CA,33,Male,Bronze,Paid Search
8955,9/12/2023,US,36,Female,Bronze,Organic
8956,9/18/2021,US,50,Male,Gold,Email
8957,12/9/2022,US,45,Female,Silver,Organic
8958,6/27/2023,US,51,Female,Bronze,Email
8959,4/10/2022,AU,29,Female,Silver,Referral
8960,11/29/2023,US,45,Male,Silver,Organic
8961,5/6/2022,CA,30,Female,Silver,Organic
8962,5/18/2022,BR,18,Male,Bronze,Organic
8963,8/27/2023,CA,29,Female,Bronze,Paid Search
8964,11/28/2022,AU,31,Male,Bronze,Organic
8965,8/10/2023,US,21,Female,Silver,Paid Search
8966,5/16/2023,DE,54,Female,Bronze,Social
8967,2/20/2023,IN,23,Female,Silver,Paid Search
8968,9/22/2021,BR,34,Female,Bronze,Social
8969,3/13/2022,CA,24,Female,Bronze,Referral
8970,8/5/2023,CA,43,Male,Bronze,Paid Search
8971,11/6/2022,IN,34,Male,Bronze,Organic
8972,11/3/2021,DE,36,Male,Bronze,Organic
8973,12/25/2021,BR,41,Male,Silver,Organic
8974,4/30/2023,US,27,Male,Bronze,Social
8975,7/15/2021,US,45,Male,Silver,Email
8976,5/3/2021,US,34,Male,Silver,Paid Search
8977,4/18/2023,BR,18,Female,Silver,Organic
8978,11/12/2021,IN,26,Female,Bronze,Social
8979,4/19/2023,US,55,Other,Silver,Social
8980,8/8/2022,BR,42,Female,Bronze,Email
8981,12/29/2023,US,29,Female,Bronze,Paid Search
8982,7/29/2022,CA,36,Female,Bronze,Paid Search
8983,8/8/2023,CA,41,Female,Bronze,Paid Search
8984,7/21/2023,IN,40,Female,Bronze,Referral
8985,8/21/2021,US,55,Female,Bronze,Email
8986,12/27/2023,IN,39,Female,Silver,Organic
8987,3/28/2023,IN,45,Female,Silver,Organic
8988,4/28/2021,US,42,Female,Bronze,Organic
8989,1/7/2021,UK,28,Female,Silver,Paid Search
8990,10/25/2021,US,43,Female,Bronze,Email
8991,1/18/2021,AU,34,Male,Gold,Paid Search
8992,1/27/2022,UK,30,Male,Gold,Social
8993,12/28/2023,US,41,Female,Gold,Paid Search
8994,6/9/2022,UK,46,Male,Bronze,Referral
8995,1/27/2021,IN,40,Male,Bronze,Social
8996,6/25/2022,US,53,Male,Bronze,Organic
8997,8/28/2021,US,42,Female,Silver,Paid Search
8998,7/27/2023,US,50,Female,Silver,Organic
8999,4/10/2021,UK,32,Female,Bronze,Organic
9000,4/24/2023,US,18,Male,Gold,Social
9001,5/4/2022,US,24,Other,Bronze,Paid Search
9002,1/21/2021,CA,38,Male,Bronze,Organic
9003,1/8/2023,US,24,Female,Gold,Email
9004,5/14/2022,US,36,Female,Bronze,Paid Search
9005,4/25/2023,IN,38,Female,Bronze,Paid Search
9006,11/8/2022,CA,26,Male,Bronze,Paid Search
9007,5/13/2023,UK,40,Female,Silver,Paid Search
9008,5/20/2022,US,39,Female,Silver,Paid Search
9009,1/9/2021,IN,23,Male,Silver,Paid Search
9010,5/24/2021,CA,36,Female,Bronze,Organic
9011,5/18/2022,US,54,Male,Bronze,Referral
9012,3/12/2022,US,35,Male,Bronze,Paid Search
9013,5/20/2023,DE,21,Female,Bronze,Paid Search
9014,3/27/2022,IN,21,Female,Bronze,Social
9015,7/31/2023,US,45,Male,Bronze,Paid Search
9016,7/25/2021,DE,30,Female,Bronze,Referral
9017,2/26/2022,US,41,Female,Bronze,Paid Search
9018,4/9/2023,IN,29,Male,Bronze,Social
9019,5/16/2021,CA,30,Female,Bronze,Email
9020,12/18/2021,US,40,Male,Bronze,Social
9021,4/4/2023,UK,40,Female,Bronze,Email
9022,10/7/2022,IN,41,Male,Bronze,Organic
9023,5/2/2023,BR,35,Male,Bronze,Email
9024,7/19/2022,UK,49,Female,Bronze,Paid Search
9025,7/30/2023,IN,40,Male,Silver,Organic
9026,8/19/2023,IN,26,Male,Bronze,Social
9027,12/4/2023,IN,32,Female,Bronze,Email
9028,5/14/2021,AU,36,Female,Bronze,Referral
9029,10/10/2022,CA,22,Female,Bronze,Email
9030,5/6/2021,DE,31,Male,Bronze,Paid Search
9031,9/8/2021,AU,49,Male,Silver,Organic
9032,11/25/2021,US,25,Female,Bronze,Social
9033,12/9/2022,IN,30,Male,Gold,Organic
9034,4/18/2022,AU,31,Other,Silver,Social
9035,8/5/2023,BR,38,Male,Bronze,Paid Search
9036,11/23/2021,US,41,Female,Bronze,Email
9037,11/7/2022,IN,32,Other,Bronze,Email
9038,4/16/2023,US,44,Female,Bronze,Organic
9039,12/10/2023,DE,25,Female,Bronze,Referral
9040,9/26/2021,UK,26,Male,Silver,Paid Search
9041,3/15/2023,UK,54,Male,Silver,Paid Search
9042,4/3/2021,BR,38,Female,Bronze,Social
9043,8/19/2022,US,39,Female,Silver,Paid Search
9044,3/30/2022,AU,23,Female,Gold,Paid Search
9045,11/16/2023,IN,39,Female,Silver,Email
9046,4/27/2023,US,22,Female,Bronze,Organic
9047,10/13/2023,BR,32,Female,Silver,Organic
9048,7/21/2023,AU,26,Male,Bronze,Organic
9049,3/26/2022,AU,32,Male,Bronze,Paid Search
9050,3/15/2023,BR,31,Female,Bronze,Paid Search
9051,2/3/2021,US,42,Female,Silver,Email
9052,9/3/2022,US,31,Male,Bronze,Email
9053,2/21/2021,US,32,Male,Bronze,Organic
9054,3/4/2023,US,35,Male,Bronze,Paid Search
9055,11/25/2023,BR,49,Female,Silver,Paid Search
9056,1/17/2023,IN,53,Female,Platinum,Paid Search
9057,7/9/2023,US,26,Female,Gold,Referral
9058,9/14/2021,CA,28,Female,Silver,Social
9059,12/25/2023,UK,37,Female,Silver,Paid Search
9060,8/27/2022,IN,40,Male,Bronze,Paid Search
9061,1/9/2023,BR,53,Female,Bronze,Email
9062,4/24/2023,UK,31,Female,Bronze,Organic
9063,12/2/2022,UK,40,Female,Bronze,Email
9064,12/14/2021,US,37,Other,Bronze,Social
9065,11/1/2022,UK,31,Male,Silver,Paid Search
9066,12/18/2022,IN,34,Other,Gold,Email
9067,7/28/2023,CA,32,Male,Bronze,Paid Search
9068,6/12/2022,US,22,Male,Bronze,Social
9069,7/4/2022,IN,59,Female,Bronze,Paid Search
9070,7/5/2022,US,49,Male,Gold,Paid Search
9071,5/6/2021,AU,51,Female,Gold,Organic
9072,4/9/2021,IN,30,Female,Silver,Email
9073,1/23/2021,US,27,Male,Bronze,Organic
9074,12/31/2022,CA,48,Female,Silver,Referral
9075,4/4/2022,BR,27,Female,Bronze,Organic
9076,8/6/2023,CA,55,Male,Silver,Organic
9077,2/8/2023,BR,36,Male,Silver,Paid Search
9078,6/4/2021,BR,54,Female,Gold,Paid Search
9079,4/20/2021,AU,18,Female,Silver,Social
9080,2/5/2022,IN,31,Male,Gold,Paid Search
9081,10/6/2023,US,49,Female,Bronze,Email
9082,2/23/2021,US,32,Female,Gold,Organic
9083,7/25/2021,BR,36,Male,Bronze,Organic
9084,2/2/2021,AU,35,Male,Platinum,Organic
9085,3/29/2022,US,23,Female,Bronze,Social
9086,12/20/2023,UK,29,Female,Silver,Email
9087,1/19/2023,US,49,Male,Bronze,Paid Search
9088,6/25/2022,BR,19,Female,Gold,Referral
9089,6/8/2021,US,32,Female,Platinum,Paid Search
9090,1/25/2022,DE,37,Female,Silver,Paid Search
9091,7/29/2022,IN,27,Female,Bronze,Organic
9092,10/28/2021,US,40,Female,Bronze,Paid Search
9093,2/12/2023,BR,47,Male,Gold,Paid Search
9094,12/10/2023,IN,41,Female,Bronze,Paid Search
9095,8/14/2021,IN,42,Male,Bronze,Organic
9096,10/4/2021,US,29,Male,Silver,Paid Search
9097,5/19/2021,IN,33,Other,Silver,Paid Search
9098,3/6/2023,US,31,Male,Gold,Organic
9099,5/21/2022,UK,42,Male,Bronze,Email
9100,11/7/2021,UK,50,Female,Gold,Referral
9101,8/29/2021,US,39,Female,Gold,Organic
9102,3/19/2021,AU,27,Female,Gold,Paid Search
9103,6/6/2022,US,18,Female,Bronze,Paid Search
9104,1/19/2023,DE,37,Male,Bronze,Paid Search
9105,9/15/2021,AU,43,Female,Silver,Email
9106,1/2/2021,CA,27,Male,Bronze,Paid Search
9107,6/3/2022,CA,35,Male,Bronze,Paid Search
9108,1/10/2023,US,23,Male,Bronze,Organic
9109,1/13/2022,IN,38,Female,Bronze,Organic
9110,10/2/2021,CA,19,Female,Bronze,Referral
9111,6/18/2021,DE,41,Male,Bronze,Paid Search
9112,3/28/2023,UK,29,Female,Silver,Paid Search
9113,8/2/2023,BR,38,Female,Bronze,Organic
9114,4/23/2023,UK,34,Male,Silver,Social
9115,7/22/2022,BR,44,Female,Bronze,Paid Search
9116,3/4/2023,BR,44,Male,Bronze,Organic
9117,3/11/2022,CA,33,Female,Bronze,Paid Search
9118,1/27/2021,US,53,Female,Bronze,Paid Search
9119,2/7/2022,CA,38,Male,Bronze,Social
9120,2/10/2023,CA,18,Male,Silver,Organic
9121,12/10/2022,DE,28,Male,Bronze,Social
9122,12/21/2023,IN,22,Male,Bronze,Paid Search
9123,12/29/2023,US,24,Female,Bronze,Social
9124,9/23/2021,DE,32,Male,Bronze,Email
9125,1/11/2021,DE,27,Male,Silver,Paid Search
9126,10/28/2021,BR,36,Male,Gold,Organic
9127,8/18/2023,US,29,Male,Bronze,Social
9128,6/10/2023,US,53,Female,Bronze,Email
9129,4/19/2021,CA,39,Male,Silver,Organic
9130,6/25/2021,AU,18,Male,Bronze,Organic
9131,9/10/2022,US,40,Male,Silver,Organic
9132,12/25/2022,US,35,Male,Bronze,Referral
9133,12/12/2023,BR,19,Female,Bronze,Paid Search
9134,4/7/2023,US,29,Female,Silver,Email
9135,8/20/2021,IN,33,Female,Bronze,Email
9136,2/10/2021,AU,34,Female,Bronze,Organic
9137,11/25/2022,CA,21,Female,Gold,Paid Search
9138,8/30/2022,US,45,Female,Bronze,Paid Search
9139,10/7/2023,AU,39,Male,Bronze,Social
9140,9/23/2022,BR,43,Female,Bronze,Social
9141,7/3/2022,AU,35,Male,Silver,Organic
9142,11/29/2021,IN,32,Female,Silver,Social
9143,4/5/2021,DE,43,Male,Silver,Organic
9144,8/18/2023,IN,35,Male,Bronze,Organic
9145,6/24/2023,IN,42,Female,Silver,Paid Search
9146,6/28/2021,DE,40,Female,Bronze,Organic
9147,2/10/2023,IN,35,Female,Bronze,Social
9148,2/3/2022,IN,50,Female,Bronze,Organic
9149,4/24/2022,IN,46,Male,Bronze,Social
9150,7/19/2023,US,46,Female,Silver,Social
9151,7/12/2023,AU,29,Other,Bronze,Referral
9152,7/28/2021,CA,20,Male,Bronze,Social
9153,12/3/2021,IN,31,Female,Silver,Organic
9154,6/19/2023,CA,30,Male,Platinum,Organic
9155,10/2/2023,AU,52,Female,Bronze,Email
9156,3/28/2021,IN,18,Male,Bronze,Referral
9157,7/2/2023,DE,55,Male,Bronze,Social
9158,6/20/2022,US,40,Female,Bronze,Organic
9159,10/9/2022,AU,41,Male,Bronze,Email
9160,3/24/2021,US,53,Male,Silver,Referral
9161,1/15/2023,CA,53,Female,Silver,Email
9162,1/13/2023,IN,40,Male,Bronze,Organic
9163,12/27/2022,UK,38,Male,Silver,Paid Search
9164,5/16/2023,UK,40,Female,Bronze,Organic
9165,11/2/2023,IN,39,Female,Bronze,Paid Search
9166,7/20/2023,AU,38,Male,Bronze,Paid Search
9167,3/27/2023,US,42,Female,Silver,Organic
9168,12/11/2023,US,29,Female,Gold,Email
9169,1/9/2023,BR,42,Male,Bronze,Paid Search
9170,1/6/2023,US,24,Female,Bronze,Referral
9171,8/17/2022,US,35,Male,Bronze,Paid Search
9172,4/23/2023,US,41,Male,Gold,Referral
9173,3/20/2021,IN,18,Male,Bronze,Organic
9174,7/8/2022,BR,18,Female,Gold,Email
9175,4/11/2022,DE,38,Other,Bronze,Social
9176,9/27/2023,US,18,Female,Silver,Paid Search
9177,3/21/2021,IN,36,Female,Bronze,Organic
9178,12/6/2022,UK,30,Female,Bronze,Organic
9179,7/21/2021,CA,39,Male,Bronze,Paid Search
9180,8/26/2023,UK,45,Female,Bronze,Referral
9181,7/22/2023,US,21,Female,Silver,Paid Search
9182,9/15/2021,AU,48,Female,Silver,Organic
9183,8/13/2023,US,34,Male,Bronze,Organic
9184,6/28/2022,AU,42,Other,Bronze,Paid Search
9185,11/30/2023,US,51,Male,Bronze,Organic
9186,3/11/2023,IN,39,Male,Bronze,Organic
9187,2/7/2021,US,33,Female,Gold,Referral
9188,8/10/2021,BR,34,Male,Bronze,Referral
9189,3/18/2022,IN,37,Female,Bronze,Referral
9190,8/20/2021,BR,42,Female,Bronze,Paid Search
9191,5/26/2021,CA,50,Female,Bronze,Social
9192,12/7/2023,US,41,Male,Bronze,Referral
9193,8/10/2023,US,18,Female,Silver,Social
9194,4/21/2022,BR,50,Male,Silver,Organic
9195,8/24/2021,UK,37,Male,Silver,Social
9196,7/19/2021,BR,45,Female,Bronze,Organic
9197,9/30/2023,DE,39,Male,Bronze,Social
9198,12/29/2021,CA,18,Female,Gold,Organic
9199,1/14/2021,IN,18,Male,Bronze,Email
9200,3/12/2022,CA,27,Male,Gold,Organic
9201,5/13/2022,BR,37,Female,Silver,Social
9202,11/14/2022,DE,23,Female,Bronze,Organic
9203,1/6/2022,AU,46,Male,Bronze,Paid Search
9204,10/8/2023,US,29,Male,Bronze,Organic
9205,12/6/2022,CA,39,Male,Bronze,Social
9206,12/17/2023,IN,41,Male,Gold,Paid Search
9207,2/6/2022,US,34,Male,Gold,Social
9208,12/15/2022,UK,27,Female,Gold,Organic
9209,2/5/2022,UK,32,Female,Gold,Organic
9210,2/6/2023,AU,29,Female,Silver,Paid Search
9211,3/28/2023,UK,27,Male,Silver,Social
9212,12/19/2021,US,25,Male,Bronze,Organic
9213,10/24/2023,AU,42,Male,Bronze,Organic
9214,7/28/2023,US,53,Male,Bronze,Paid Search
9215,9/7/2023,DE,36,Female,Bronze,Organic
9216,8/27/2021,UK,38,Female,Bronze,Referral
9217,2/26/2023,IN,33,Male,Silver,Organic
9218,4/27/2021,IN,32,Male,Bronze,Organic
9219,4/26/2021,DE,25,Male,Gold,Referral
9220,12/2/2023,BR,45,Female,Silver,Social
9221,6/17/2021,AU,37,Other,Bronze,Email
9222,8/5/2023,AU,40,Female,Bronze,Social
9223,4/17/2022,US,33,Female,Bronze,Paid Search
9224,11/29/2021,US,18,Male,Bronze,Referral
9225,3/22/2021,US,27,Female,Bronze,Referral
9226,1/10/2023,AU,39,Female,Bronze,Paid Search
9227,3/1/2023,US,38,Female,Silver,Referral
9228,5/27/2022,DE,36,Male,Silver,Organic
9229,6/6/2023,AU,41,Female,Gold,Social
9230,12/20/2021,UK,24,Male,Bronze,Organic
9231,8/28/2022,US,44,Female,Bronze,Email
9232,11/11/2021,US,53,Other,Bronze,Social
9233,9/30/2022,DE,46,Female,Gold,Paid Search
9234,5/29/2021,IN,32,Female,Bronze,Organic
9235,6/6/2022,IN,48,Female,Bronze,Paid Search
9236,8/25/2022,US,39,Female,Platinum,Email
9237,9/2/2022,BR,34,Female,Bronze,Paid Search
9238,5/5/2022,BR,41,Male,Silver,Email
9239,12/6/2022,UK,49,Male,Silver,Email
9240,7/15/2022,IN,18,Female,Bronze,Organic
9241,11/7/2021,IN,18,Female,Gold,Organic
9242,8/24/2021,US,20,Male,Bronze,Organic
9243,12/11/2022,AU,31,Female,Bronze,Email
9244,10/25/2023,IN,40,Male,Bronze,Social
9245,4/5/2023,US,50,Male,Bronze,Organic
9246,12/1/2022,CA,23,Male,Silver,Organic
9247,10/7/2023,AU,49,Male,Silver,Organic
9248,9/13/2023,US,31,Female,Gold,Paid Search
9249,7/9/2022,DE,42,Female,Bronze,Paid Search
9250,4/30/2021,AU,33,Female,Silver,Organic
9251,11/26/2022,US,22,Male,Silver,Social
9252,11/14/2022,CA,46,Female,Bronze,Email
9253,10/31/2021,IN,26,Male,Bronze,Organic
9254,7/20/2023,DE,21,Male,Bronze,Organic
9255,8/11/2023,US,46,Male,Silver,Paid Search
9256,12/29/2021,US,41,Female,Silver,Paid Search
9257,6/7/2022,UK,48,Male,Gold,Organic
9258,8/2/2021,US,50,Male,Bronze,Email
9259,7/15/2021,UK,41,Male,Bronze,Email
9260,10/18/2021,US,23,Female,Silver,Paid Search
9261,2/5/2022,CA,21,Female,Gold,Referral
9262,10/26/2021,US,26,Male,Bronze,Organic
9263,6/16/2021,CA,52,Male,Bronze,Paid Search
9264,5/5/2022,US,39,Male,Silver,Social
9265,11/14/2022,CA,32,Female,Bronze,Paid Search
9266,12/23/2021,US,44,Female,Bronze,Paid Search
9267,8/8/2022,US,42,Female,Silver,Referral
9268,10/25/2021,US,36,Female,Bronze,Organic
9269,2/10/2023,CA,43,Female,Bronze,Social
9270,12/12/2022,US,23,Female,Bronze,Organic
9271,11/18/2023,CA,60,Male,Bronze,Referral
9272,2/28/2021,US,18,Male,Bronze,Social
9273,7/24/2023,AU,26,Female,Silver,Referral
9274,1/8/2022,US,28,Male,Bronze,Organic
9275,3/14/2021,US,30,Male,Silver,Organic
9276,1/26/2023,DE,32,Female,Bronze,Social
9277,7/8/2021,US,45,Male,Bronze,Paid Search
9278,7/12/2021,IN,39,Female,Bronze,Social
9279,12/9/2023,CA,31,Female,Silver,Organic
9280,8/30/2021,CA,46,Male,Bronze,Organic
9281,8/23/2022,US,30,Male,Bronze,Email
9282,8/8/2021,US,34,Male,Silver,Organic
9283,5/16/2021,US,27,Female,Bronze,Paid Search
9284,1/2/2021,IN,19,Male,Silver,Email
9285,1/18/2021,CA,32,Female,Silver,Paid Search
