transaction_id,timestamp,customer_id,product_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag,net_revenue,revenue_per_item
71417.0,2022-04-17 07:43:00,5854.0,148,1.0,0.1,100.8,14,0.0,100.7,100.8
27505.0,2021-05-23 13:40:00,5855.0,191,1.0,0.0,-57.05,5,1.0,-57.05,-57.05
21628.0,2021-03-12 09:31:00,5860.0,1564,1.0,0.05,164.26,0,0.0,164.20999999999998,164.26
25997.0,2021-09-07 15:50:00,5860.0,134,1.0,0.0,57.18,6,0.0,57.18,57.18
37053.0,2023-01-10 08:20:00,5860.0,322,2.0,0.0,84.02,48,0.0,84.02,42.01
90659.0,2021-12-26 20:18:00,5861.0,1198,1.0,0.0,92.04,20,0.0,92.04,92.04
63685.0,2021-04-15 08:33:00,5862.0,1521,1.0,0.0,28.95,0,0.0,28.95,28.95
53354.0,2022-03-04 11:58:00,5863.0,1814,1.0,0.0,106.97,24,0.0,106.97,106.97
70294.0,2021-12-25 19:27:00,5863.0,1863,1.0,0.0,102.13,49,0.0,102.13,102.13
56817.0,2023-09-14 05:58:00,5866.0,526,1.0,0.0,40.79,0,0.0,40.79,40.79
86274.0,2023-09-03 14:49:00,5866.0,495,1.0,0.0,167.2,15,0.0,167.2,167.2
14166.0,2022-07-24 19:31:00,5867.0,1942,1.0,0.05,129.64,30,0.0,129.58999999999997,129.64
82426.0,2022-04-27 17:53:00,5867.0,1018,1.0,0.2,18.73,30,0.0,18.53,18.73
77463.0,2023-03-21 15:31:00,5868.0,1906,1.0,0.0,77.7,11,0.0,77.7,77.7
87561.0,2023-01-09 10:31:00,5870.0,1261,1.0,0.0,67.89,40,0.0,67.89,67.89
71928.0,2023-02-17 05:51:00,5872.0,1179,2.0,0.0,295.62,18,0.0,295.62,147.81
39250.0,2021-08-24 18:12:00,5873.0,550,1.0,0.0,208.06,0,0.0,208.06,208.06
28139.0,2023-03-31 15:42:00,5874.0,1620,2.0,0.15,54.35,41,0.0,54.2,27.175
69088.0,2023-06-11 03:03:00,5875.0,72,1.0,0.0,41.24,0,0.0,41.24,41.24
81428.0,2023-11-30 18:20:00,5875.0,484,1.0,0.0,-185.91,2,1.0,-185.91,-185.91
81495.0,2021-11-15 12:40:00,5877.0,316,1.0,0.0,288.45,43,0.0,288.45,288.45
12265.0,2022-12-21 21:38:00,5878.0,526,1.0,0.05,38.75,0,0.0,38.7,38.75
73607.0,2021-09-11 13:21:00,5879.0,856,1.0,0.0,16.89,48,0.0,16.89,16.89
101404.0,2023-08-16 10:57:00,5880.0,1413,1.0,0.0,52.91,27,0.0,52.91,52.91
24740.0,2022-10-13 20:42:00,5881.0,772,1.0,0.05,18.91,20,0.0,18.86,18.91
79231.0,2023-11-07 09:11:00,5881.0,1498,1.0,0.15,110.08,33,0.0,109.92999999999999,110.08
4257.0,2022-11-20 13:31:00,5882.0,1864,2.0,0.15,87.36,40,0.0,87.21,43.68
101909.0,2023-12-17 10:44:00,5882.0,1911,1.0,0.0,25.26,0,0.0,25.26,25.26
40916.0,2021-11-06 18:00:00,5884.0,952,1.0,0.0,84.92,0,0.0,84.92,84.92
92910.0,2022-11-11 16:02:00,5884.0,1139,1.0,0.0,23.85,3,0.0,23.85,23.85
68605.0,2023-05-31 13:21:00,5886.0,1136,1.0,0.0,28.4,0,0.0,28.4,28.4
21114.0,2023-07-24 10:02:00,5887.0,357,1.0,0.05,61.55,31,0.0,61.5,61.55
83632.0,2022-05-19 22:30:00,5887.0,1002,1.0,0.0,87.78,35,0.0,87.78,87.78
15862.0,2023-01-24 20:38:00,5893.0,210,1.0,0.2,66.46,5,0.0,66.25999999999999,66.46
63540.0,2023-09-05 10:54:00,5893.0,1016,3.0,0.0,36.39,49,0.0,36.39,12.13
87922.0,2022-04-01 22:52:00,5893.0,582,1.0,0.0,46.35,34,0.0,46.35,46.35
62881.0,2021-10-29 08:50:00,5897.0,1391,1.0,0.0,39.82,36,0.0,39.82,39.82
99667.0,2022-09-02 15:41:00,5898.0,542,1.0,0.05,54.57,18,0.0,54.52,54.57
38155.0,2021-10-06 14:34:00,5899.0,1159,1.0,0.0,15.56,38,0.0,15.56,15.56
1666.0,2022-12-08 10:05:00,5901.0,1837,1.0,0.1,9.44,0,0.0,9.34,9.44
54774.0,2022-12-09 19:39:00,5901.0,1214,3.0,0.0,112.53,27,0.0,112.53,37.51
91052.0,2023-12-16 21:01:00,5902.0,1323,1.0,0.0,76.45,14,0.0,76.45,76.45
31.0,2022-01-17 13:07:00,5903.0,1461,1.0,0.2,26.79,34,0.0,26.59,26.79
6515.0,2021-06-12 06:25:00,5906.0,458,1.0,0.0,51.69,0,0.0,51.69,51.69
53162.0,2022-07-21 11:59:00,5907.0,393,1.0,0.0,52.35,50,0.0,52.35,52.35
37481.0,2022-11-12 11:56:00,5908.0,1022,1.0,0.15,14.08,0,0.0,13.93,14.08
83689.0,2023-04-21 06:59:00,5909.0,1707,1.0,0.0,69.56,5,0.0,69.56,69.56
35573.0,2021-02-01 13:11:00,5911.0,1732,2.0,0.15,34.71,20,0.0,34.56,17.355
7667.0,2022-02-23 14:37:00,5913.0,1245,3.0,0.0,49.62,50,0.0,49.62,16.54
80175.0,2023-08-29 22:35:00,5913.0,1136,2.0,0.0,56.8,36,0.0,56.8,28.4
24086.0,2022-06-01 02:21:00,5914.0,1165,1.0,0.0,36.89,16,0.0,36.89,36.89
27540.0,2023-11-17 04:51:00,5914.0,574,1.0,0.05,84.25,13,0.0,84.2,84.25
49523.0,2023-12-11 10:59:00,5916.0,1415,1.0,0.0,43.53,0,0.0,43.53,43.53
51057.0,2023-12-18 17:29:00,5916.0,705,2.0,0.15,475.78,22,0.0,475.63,237.89
94934.0,2023-03-12 04:49:00,5916.0,1379,1.0,0.0,106.22,49,0.0,106.22,106.22
101915.0,2023-07-21 20:00:00,5916.0,1166,1.0,0.15,65.99,49,0.0,65.83999999999999,65.99
21229.0,2021-05-15 17:27:00,5918.0,1281,1.0,0.05,127.14,0,0.0,127.09,127.14
47951.0,2021-09-05 15:06:00,5920.0,614,1.0,0.0,52.19,0,0.0,52.19,52.19
68062.0,2021-10-24 08:56:00,5922.0,1468,1.0,0.1,80.34,50,0.0,80.24000000000001,80.34
69615.0,2022-11-02 12:14:00,5922.0,1825,1.0,0.0,50.63,0,0.0,50.63,50.63
96726.0,2022-04-14 15:57:00,5923.0,431,1.0,0.15,18.28,34,0.0,18.130000000000003,18.28
11941.0,2021-08-07 15:15:00,5924.0,97,3.0,0.0,193.53,45,0.0,193.53,64.51
37010.0,2022-03-23 03:02:00,5924.0,448,1.0,0.0,58.84,18,0.0,58.84,58.84
67776.0,2023-11-19 12:20:00,5926.0,1297,1.0,0.1,12.51,37,0.0,12.41,12.51
94441.0,2021-09-15 18:43:00,5926.0,461,1.0,0.0,18.76,0,0.0,18.76,18.76
71085.0,2021-12-04 18:09:00,5927.0,669,1.0,0.0,100.67,5,0.0,100.67,100.67
6531.0,2022-01-04 19:30:00,5928.0,971,2.0,0.05,384.86,19,0.0,384.81,192.43
9794.0,2022-02-23 07:46:00,5928.0,1245,1.0,0.0,16.54,13,0.0,16.54,16.54
24561.0,2023-06-12 07:47:00,5929.0,1942,1.0,0.05,129.64,41,0.0,129.58999999999997,129.64
57276.0,2021-10-17 19:32:00,5929.0,473,1.0,0.1,95.8,19,0.0,95.7,95.8
62905.0,2022-09-06 09:58:00,5931.0,1419,1.0,0.0,96.23,9,0.0,96.23,96.23
65064.0,2022-01-11 16:13:00,5931.0,1375,1.0,0.0,30.13,42,0.0,30.13,30.13
80899.0,2022-03-09 06:34:00,5931.0,1032,1.0,0.0,21.92,0,0.0,21.92,21.92
47427.0,2023-06-26 19:44:00,5934.0,1876,1.0,0.0,76.2,0,0.0,76.2,76.2
39157.0,2023-06-25 09:01:00,5935.0,328,1.0,0.0,29.71,19,0.0,29.71,29.71
50156.0,2021-04-14 01:30:00,5935.0,699,1.0,0.0,33.53,18,0.0,33.53,33.53
2091.0,2023-01-18 07:30:00,5936.0,379,1.0,0.0,33.33,0,0.0,33.33,33.33
56365.0,2022-07-24 11:48:00,5936.0,1602,1.0,0.0,38.77,44,0.0,38.77,38.77
89384.0,2023-07-26 18:50:00,5937.0,1830,1.0,0.0,49.25,39,0.0,49.25,49.25
35491.0,2022-08-16 15:43:00,5940.0,880,1.0,0.0,63.83,4,0.0,63.83,63.83
52002.0,2022-04-29 08:03:00,5940.0,1711,1.0,0.0,81.58,33,0.0,81.58,81.58
102931.0,2021-09-17 21:50:00,5940.0,974,1.0,0.0,101.55,0,0.0,101.55,101.55
36316.0,2023-01-12 23:46:00,5941.0,103,1.0,0.05,64.07,49,0.0,64.02,64.07
52952.0,2021-03-10 10:45:00,5942.0,1342,1.0,0.05,77.23,40,0.0,77.18,77.23
57594.0,2022-11-12 19:21:00,5942.0,760,1.0,0.0,101.23,0,0.0,101.23,101.23
39421.0,2022-08-15 06:09:00,5943.0,333,3.0,0.0,185.34,42,0.0,185.34,61.78
17511.0,2022-03-21 06:41:00,5945.0,533,1.0,0.0,94.16,49,0.0,94.16,94.16
75209.0,2021-05-10 10:32:00,5946.0,1466,1.0,0.0,13.29,0,0.0,13.29,13.29
25698.0,2022-09-12 08:02:00,5947.0,1321,1.0,0.0,139.92,18,0.0,139.92,139.92
43467.0,2022-10-22 05:29:00,5947.0,699,2.0,0.0,67.06,0,0.0,67.06,33.53
18363.0,2022-06-16 13:24:00,5949.0,766,1.0,0.05,22.39,0,0.0,22.34,22.39
65453.0,2021-09-01 19:19:00,5949.0,1237,1.0,0.0,52.12,39,0.0,52.12,52.12
100679.0,2023-06-07 08:29:00,5950.0,1039,1.0,0.1,73.72,44,0.0,73.62,73.72
62461.0,2023-09-09 19:45:00,5951.0,114,1.0,0.0,63.29,40,0.0,63.29,63.29
37105.0,2021-11-14 23:56:00,5952.0,908,1.0,0.05,132.2,0,0.0,132.14999999999998,132.2
15162.0,2022-11-24 06:24:00,5955.0,1547,1.0,0.15,29.5,0,0.0,29.35,29.5
37108.0,2021-01-16 14:55:00,5955.0,1148,1.0,0.0,19.18,38,0.0,19.18,19.18
22105.0,2023-10-08 12:19:00,5956.0,1974,1.0,0.1,34.77,44,0.0,34.67,34.77
65210.0,2022-09-16 23:03:00,5960.0,1025,1.0,0.0,97.87,3,0.0,97.87,97.87
99203.0,2022-04-30 22:38:00,5961.0,868,1.0,0.0,72.18,33,0.0,72.18,72.18
74128.0,2023-12-17 09:26:00,5963.0,1926,1.0,0.1,42.15,0,0.0,42.05,42.15
14247.0,2022-10-24 12:52:00,5964.0,1239,1.0,0.0,195.16,0,0.0,195.16,195.16
45348.0,2021-01-08 22:23:00,5964.0,113,1.0,0.05,12.83,2,0.0,12.78,12.83
77313.0,2021-02-08 20:04:00,5964.0,432,1.0,0.0,8.86,19,0.0,8.86,8.86
75535.0,2021-02-06 06:20:00,5965.0,193,1.0,0.0,21.33,7,0.0,21.33,21.33
84648.0,2021-05-23 21:12:00,5965.0,1290,1.0,0.0,106.48,23,0.0,106.48,106.48
101196.0,2022-02-25 06:31:00,5965.0,1570,1.0,0.05,58.18,0,0.0,58.13,58.18
2296.0,2021-03-07 15:37:00,5966.0,502,2.0,0.05,29.58,5,0.0,29.529999999999998,14.79
35931.0,2023-12-05 19:39:00,5970.0,759,1.0,0.0,33.04,10,0.0,33.04,33.04
88030.0,2022-01-28 09:05:00,5970.0,961,1.0,0.0,31.44,4,0.0,31.44,31.44
82410.0,2022-11-02 14:00:00,5971.0,24,1.0,0.05,64.27,44,0.0,64.22,64.27
12759.0,2022-06-26 02:33:00,5974.0,1591,1.0,0.0,112.86,33,0.0,112.86,112.86
62458.0,2023-08-20 22:39:00,5974.0,453,3.0,0.0,37.32,45,0.0,37.32,12.44
100196.0,2022-08-03 12:57:00,5975.0,213,3.0,0.0,137.25,5,0.0,137.25,45.75
29325.0,2023-06-25 20:26:00,5976.0,761,2.0,0.0,357.52,35,0.0,357.52,178.76
16483.0,2021-11-02 21:09:00,5977.0,1073,1.0,0.05,53.8,42,0.0,53.75,53.8
80718.0,2023-06-06 21:33:00,5977.0,559,1.0,0.0,79.22,39,0.0,79.22,79.22
53893.0,2022-03-09 05:33:00,5978.0,1294,1.0,0.1,49.11,48,0.0,49.01,49.11
69917.0,2021-09-04 15:30:00,5979.0,1551,1.0,0.15,17.75,0,0.0,17.6,17.75
69110.0,2021-07-07 16:25:00,5980.0,731,2.0,0.1,76.9,49,0.0,76.80000000000001,38.45
69915.0,2022-03-17 07:42:00,5980.0,1914,2.0,0.0,58.28,34,0.0,58.28,29.14
49675.0,2023-03-17 17:38:00,5981.0,1138,1.0,0.0,100.71,0,0.0,100.71,100.71
34160.0,2023-11-10 16:37:00,5982.0,979,1.0,0.1,67.49,13,0.0,67.39,67.49
55260.0,2021-09-13 09:04:00,5982.0,711,2.0,0.0,90.88,21,0.0,90.88,45.44
12372.0,2022-09-27 21:47:00,5983.0,1239,1.0,0.05,185.4,29,0.0,185.35,185.4
30079.0,2021-06-05 20:53:00,5983.0,614,1.0,0.0,52.19,39,0.0,52.19,52.19
24552.0,2021-02-07 00:00:00,5984.0,1653,1.0,0.05,-51.65,2,1.0,-51.699999999999996,-51.65
28781.0,2022-02-27 10:20:00,5984.0,1214,1.0,0.05,35.63,23,0.0,35.580000000000005,35.63
38604.0,2021-05-27 18:09:00,5984.0,873,1.0,0.05,19.19,32,0.0,19.14,19.19
76796.0,2021-11-08 14:56:00,5985.0,438,1.0,0.0,86.44,17,0.0,86.44,86.44
7376.0,2022-12-31 06:08:00,5987.0,1568,2.0,0.0,66.44,0,0.0,66.44,33.22
88812.0,2021-04-02 08:02:00,5987.0,1086,1.0,0.0,133.65,20,0.0,133.65,133.65
84108.0,2023-03-24 15:34:00,5988.0,1110,4.0,0.0,116.52,0,0.0,116.52,29.13
46322.0,2021-12-31 07:49:00,5990.0,44,3.0,0.0,369.09,49,0.0,369.09,123.02999999999999
64742.0,2021-11-15 07:49:00,5990.0,1744,1.0,0.05,131.55,3,0.0,131.5,131.55
83694.0,2023-10-04 03:53:00,5990.0,1423,1.0,0.0,105.35,30,0.0,105.35,105.35
76507.0,2021-03-17 19:04:00,5991.0,1323,1.0,0.05,72.63,2,0.0,72.58,72.63
80225.0,2021-07-16 06:03:00,5993.0,598,1.0,0.0,131.34,15,0.0,131.34,131.34
89092.0,2023-05-24 21:03:00,5993.0,392,1.0,0.0,11.94,10,0.0,11.94,11.94
20189.0,2023-12-24 19:35:00,5994.0,1683,1.0,0.0,110.15,30,0.0,110.15,110.15
38618.0,2021-09-08 05:27:00,5994.0,404,1.0,0.2,-46.97,35,1.0,-47.17,-46.97
64660.0,2023-05-20 13:14:00,5994.0,1348,1.0,0.0,111.58,8,0.0,111.58,111.58
33438.0,2023-09-18 22:26:00,5996.0,1505,1.0,0.0,91.34,18,0.0,91.34,91.34
77743.0,2022-09-06 01:36:00,5998.0,47,1.0,0.15,36.29,0,0.0,36.14,36.29
82555.0,2022-05-25 20:01:00,6000.0,1309,1.0,0.0,164.88,17,0.0,164.88,164.88
46639.0,2021-04-15 17:41:00,6001.0,882,1.0,0.0,78.16,42,0.0,78.16,78.16
16989.0,2022-09-12 06:22:00,6002.0,1614,1.0,0.0,82.63,31,0.0,82.63,82.63
27070.0,2022-10-31 10:53:00,6002.0,945,1.0,0.0,78.06,40,0.0,78.06,78.06
50706.0,2023-09-14 10:17:00,6002.0,813,1.0,0.0,12.01,47,0.0,12.01,12.01
32849.0,2022-03-10 13:09:00,6005.0,1795,1.0,0.0,43.86,30,0.0,43.86,43.86
67446.0,2023-11-28 13:13:00,6005.0,1780,1.0,0.0,58.89,2,0.0,58.89,58.89
55887.0,2023-11-22 18:33:00,6006.0,305,1.0,0.0,68.67,41,0.0,68.67,68.67
19937.0,2023-08-04 07:16:00,6007.0,685,1.0,0.0,73.47,44,0.0,73.47,73.47
23665.0,2021-08-17 14:14:00,6007.0,1380,1.0,0.0,10.14,0,0.0,10.14,10.14
69921.0,2021-11-01 18:03:00,6007.0,1378,1.0,0.0,70.73,4,0.0,70.73,70.73
71658.0,2022-01-22 21:36:00,6007.0,798,1.0,0.15,93.74,0,0.0,93.58999999999999,93.74
45921.0,2023-03-01 20:44:00,6008.0,1539,1.0,0.15,100.6,0,0.0,100.44999999999999,100.6
90187.0,2021-03-08 02:11:00,6008.0,358,1.0,0.05,110.14,15,0.0,110.09,110.14
57320.0,2023-02-23 18:30:00,6010.0,663,1.0,0.05,84.07,15,0.0,84.02,84.07
78936.0,2022-12-17 15:56:00,6011.0,131,1.0,0.0,72.5,5,0.0,72.5,72.5
26683.0,2022-07-31 20:01:00,6013.0,1212,4.0,0.0,68.72,0,0.0,68.72,17.18
98634.0,2023-08-06 06:41:00,6014.0,1034,1.0,0.05,87.84,50,0.0,87.79,87.84
63641.0,2023-10-22 03:16:00,6015.0,133,1.0,0.05,107.26,0,0.0,107.21000000000001,107.26
72921.0,2023-07-30 21:51:00,6017.0,1750,2.0,0.2,106.99,40,0.0,106.78999999999999,53.495
27183.0,2022-05-29 16:25:00,6018.0,1713,1.0,0.1,79.53,21,0.0,79.43,79.53
58508.0,2021-10-29 09:32:00,6018.0,1372,1.0,0.05,36.77,0,0.0,36.720000000000006,36.77
60102.0,2022-06-20 14:39:00,6018.0,884,1.0,0.0,12.2,27,0.0,12.2,12.2
18619.0,2022-08-20 19:34:00,6019.0,1089,1.0,0.0,242.28,18,0.0,242.28,242.28
91279.0,2023-09-09 09:28:00,6019.0,1068,1.0,0.0,30.27,45,0.0,30.27,30.27
86706.0,2023-08-12 13:37:00,6020.0,1529,1.0,0.0,50.2,2,0.0,50.2,50.2
76448.0,2023-08-04 03:39:00,6021.0,517,1.0,0.0,78.75,7,0.0,78.75,78.75
26519.0,2022-01-31 21:29:00,6023.0,1846,3.0,0.15,296.41,11,0.0,296.26000000000005,98.80333333333334
29338.0,2022-07-31 18:05:00,6023.0,1918,1.0,0.0,60.06,45,0.0,60.06,60.06
68367.0,2022-12-31 00:16:00,6024.0,1539,1.0,0.1,-106.52,27,1.0,-106.61999999999999,-106.52
46389.0,2021-02-08 06:20:00,6025.0,86,1.0,0.0,86.69,0,0.0,86.69,86.69
46964.0,2023-08-02 17:17:00,6027.0,1365,1.0,0.1,8.46,17,0.0,8.360000000000001,8.46
56738.0,2022-04-19 19:28:00,6027.0,1753,1.0,0.0,42.98,5,0.0,42.98,42.98
32989.0,2022-02-23 18:57:00,6028.0,326,1.0,0.0,12.2,4,0.0,12.2,12.2
21670.0,2021-01-12 02:48:00,6029.0,1593,1.0,0.0,86.78,0,0.0,86.78,86.78
34269.0,2023-12-12 09:08:00,6031.0,191,2.0,0.0,114.1,0,0.0,114.1,57.05
43091.0,2023-12-18 07:12:00,6032.0,927,1.0,0.0,13.9,9,0.0,13.9,13.9
76684.0,2023-11-09 22:33:00,6033.0,789,2.0,0.0,32.22,13,0.0,32.22,16.11
84228.0,2021-06-03 05:11:00,6034.0,789,1.0,0.0,16.11,21,0.0,16.11,16.11
90041.0,2021-05-25 17:17:00,6035.0,1516,3.0,0.0,452.16,31,0.0,452.16,150.72
71763.0,2021-01-16 12:16:00,6036.0,1101,1.0,0.0,31.37,37,0.0,31.37,31.37
72258.0,2022-01-11 20:26:00,6036.0,1695,1.0,0.0,88.78,4,0.0,88.78,88.78
23495.0,2022-11-25 21:37:00,6037.0,134,1.0,0.0,57.18,21,0.0,57.18,57.18
82887.0,2023-04-12 06:50:00,6037.0,1240,1.0,0.0,129.44,0,0.0,129.44,129.44
5367.0,2021-09-24 18:50:00,6039.0,183,1.0,0.0,24.9,49,0.0,24.9,24.9
3965.0,2023-07-01 19:31:00,6040.0,625,1.0,0.0,17.87,32,0.0,17.87,17.87
30473.0,2023-10-23 16:07:00,6040.0,1627,1.0,0.0,157.61,39,0.0,157.61,157.61
32101.0,2021-11-08 23:36:00,6041.0,1048,1.0,0.05,77.17,0,0.0,77.12,77.17
83831.0,2021-09-23 15:42:00,6041.0,344,1.0,0.0,68.56,48,0.0,68.56,68.56
29700.0,2023-01-28 21:58:00,6043.0,1724,1.0,0.0,74.29,24,0.0,74.29,74.29
22631.0,2022-06-25 06:04:00,6045.0,1928,1.0,0.0,154.17,49,0.0,154.17,154.17
102571.0,2021-09-17 04:13:00,6048.0,1476,1.0,0.0,141.7,0,0.0,141.7,141.7
74789.0,2022-12-16 15:51:00,6049.0,1581,1.0,0.0,115.02,18,0.0,115.02,115.02
32495.0,2022-12-08 18:24:00,6052.0,820,1.0,0.1,75.05,37,0.0,74.95,75.05
83093.0,2022-12-19 07:27:00,6054.0,1394,1.0,0.0,87.62,28,0.0,87.62,87.62
58375.0,2023-11-08 07:39:00,6057.0,353,1.0,0.2,56.81,46,0.0,56.61,56.81
21125.0,2022-09-04 18:32:00,6059.0,1736,1.0,0.0,113.02,0,0.0,113.02,113.02
40311.0,2021-06-18 05:23:00,6061.0,975,1.0,0.0,77.56,47,0.0,77.56,77.56
42019.0,2021-11-18 00:16:00,6061.0,948,1.0,0.15,118.74,21,0.0,118.58999999999999,118.74
4566.0,2021-07-13 07:45:00,6064.0,850,1.0,0.0,90.17,29,0.0,90.17,90.17
56800.0,2023-03-08 05:14:00,6066.0,1756,1.0,0.15,66.41,0,0.0,66.25999999999999,66.41
59497.0,2023-11-28 17:00:00,6066.0,1827,1.0,0.0,23.93,17,0.0,23.93,23.93
40111.0,2021-03-06 17:58:00,6067.0,1564,1.0,0.0,172.91,0,0.0,172.91,172.91
74407.0,2023-03-17 10:23:00,6071.0,357,1.0,0.15,55.07,0,0.0,54.92,55.07
81857.0,2023-06-18 13:22:00,6073.0,954,1.0,0.0,82.88,6,0.0,82.88,82.88
91201.0,2021-06-19 16:56:00,6074.0,611,1.0,0.0,108.69,23,0.0,108.69,108.69
67600.0,2023-05-27 21:21:00,6075.0,1185,2.0,0.1,551.14,13,0.0,551.04,275.57
15773.0,2022-03-26 06:15:00,6076.0,17,1.0,0.0,146.18,0,0.0,146.18,146.18
20593.0,2023-10-31 12:51:00,6077.0,772,1.0,0.05,18.91,25,0.0,18.86,18.91
23875.0,2023-11-17 11:51:00,6078.0,845,1.0,0.0,53.2,18,0.0,53.2,53.2
62875.0,2021-07-09 00:21:00,6078.0,1333,1.0,0.0,120.82,0,0.0,120.82,120.82
84545.0,2023-12-18 08:44:00,6079.0,1752,1.0,0.0,95.83,45,0.0,95.83,95.83
21683.0,2021-06-30 09:00:00,6080.0,814,1.0,0.0,27.33,29,0.0,27.33,27.33
15110.0,2023-08-02 20:36:00,6081.0,1475,2.0,0.0,92.22,16,0.0,92.22,46.11
39758.0,2023-12-02 05:32:00,6082.0,1807,1.0,0.0,26.19,25,0.0,26.19,26.19
62414.0,2022-06-02 12:05:00,6082.0,1986,4.0,0.1,149.0,25,0.0,148.9,37.25
64263.0,2021-03-11 11:14:00,6082.0,737,1.0,0.05,144.91,45,0.0,144.85999999999999,144.91
90010.0,2022-09-28 08:59:00,6082.0,1394,1.0,0.0,87.62,8,0.0,87.62,87.62
43404.0,2021-07-26 12:16:00,6084.0,333,2.0,0.2,98.85,6,0.0,98.64999999999999,49.425
15727.0,2021-05-07 01:59:00,6087.0,712,4.0,0.2,177.54,43,0.0,177.34,44.385
37340.0,2022-11-13 07:43:00,6087.0,1982,1.0,0.2,39.61,0,0.0,39.41,39.61
37012.0,2021-03-21 19:38:00,6089.0,1788,3.0,0.0,95.91,4,0.0,95.91,31.97
54210.0,2023-03-25 13:16:00,6089.0,1083,1.0,0.0,13.89,41,0.0,13.89,13.89
16660.0,2023-12-26 22:54:00,6091.0,677,1.0,0.15,21.3,37,0.0,21.150000000000002,21.3
18238.0,2022-12-21 18:55:00,6092.0,1537,1.0,0.1,73.7,0,0.0,73.60000000000001,73.7
81801.0,2021-07-07 13:36:00,6092.0,1632,1.0,0.05,64.29,14,0.0,64.24000000000001,64.29
35726.0,2022-06-27 06:49:00,6093.0,105,1.0,0.0,85.77,49,0.0,85.77,85.77
53869.0,2023-12-30 13:25:00,6095.0,1494,2.0,0.0,217.92,20,0.0,217.92,108.96
41257.0,2023-10-17 08:14:00,6096.0,34,1.0,0.05,55.18,0,0.0,55.13,55.18
48505.0,2022-04-06 10:49:00,6096.0,874,1.0,0.0,164.4,17,0.0,164.4,164.4
64345.0,2023-05-01 09:35:00,6096.0,1609,1.0,0.0,42.28,0,0.0,42.28,42.28
82172.0,2021-02-06 15:35:00,6096.0,1391,1.0,0.0,39.82,0,0.0,39.82,39.82
91139.0,2021-07-28 19:45:00,6096.0,1609,3.0,0.15,107.81,0,0.0,107.66,35.93666666666667
100062.0,2022-11-25 07:56:00,6096.0,1654,1.0,0.15,23.79,50,0.0,23.64,23.79
9618.0,2021-05-10 00:58:00,6097.0,43,1.0,0.0,14.63,0,0.0,14.63,14.63
85821.0,2023-08-12 20:05:00,6097.0,162,2.0,0.0,-74.22,37,1.0,-74.22,-37.11
29150.0,2021-05-21 09:17:00,6099.0,1622,1.0,0.0,-47.09,4,1.0,-47.09,-47.09
37566.0,2022-11-30 13:01:00,6100.0,371,1.0,0.0,117.67,37,0.0,117.67,117.67
66616.0,2023-08-30 17:33:00,6102.0,94,1.0,0.0,68.63,17,0.0,68.63,68.63
59135.0,2022-10-19 21:06:00,6107.0,12,1.0,0.05,14.0,10,0.0,13.95,14.0
30313.0,2023-08-25 17:57:00,6110.0,1090,1.0,0.0,109.68,0,0.0,109.68,109.68
100922.0,2023-11-15 20:35:00,6110.0,1715,1.0,0.15,61.12,14,0.0,60.97,61.12
17566.0,2023-06-27 02:20:00,6111.0,1587,3.0,0.0,290.97,33,0.0,290.97,96.99000000000001
43236.0,2021-02-03 19:48:00,6111.0,1837,1.0,0.0,10.49,1,0.0,10.49,10.49
66695.0,2021-12-09 10:05:00,6114.0,1009,1.0,0.0,7.82,3,0.0,7.82,7.82
55377.0,2023-11-23 10:04:00,6116.0,993,3.0,0.0,147.0,35,0.0,147.0,49.0
96233.0,2023-06-21 04:02:00,6116.0,1823,1.0,0.0,17.52,39,0.0,17.52,17.52
12082.0,2022-09-26 16:30:00,6118.0,1771,1.0,0.05,5.01,0,0.0,4.96,5.01
25755.0,2023-01-22 14:27:00,6119.0,1651,1.0,0.1,73.38,29,0.0,73.28,73.38
46029.0,2021-08-08 14:10:00,6119.0,1818,2.0,0.0,68.48,0,0.0,68.48,34.24
8314.0,2022-02-03 20:42:00,6122.0,1523,1.0,0.0,116.93,31,0.0,116.93,116.93
22804.0,2023-07-28 05:03:00,6122.0,840,1.0,0.05,97.65,29,0.0,97.60000000000001,97.65
101927.0,2022-07-18 14:48:00,6123.0,1658,2.0,0.05,374.51,25,0.0,374.46,187.255
5855.0,2022-05-09 16:27:00,6124.0,848,1.0,0.05,71.91,31,0.0,71.86,71.91
7994.0,2022-07-21 23:22:00,6126.0,429,1.0,0.0,73.38,7,0.0,73.38,73.38
100667.0,2021-07-23 11:44:00,6126.0,1348,1.0,0.0,111.58,0,0.0,111.58,111.58
26759.0,2023-01-04 17:47:00,6127.0,1787,3.0,0.0,428.22,0,0.0,428.22,142.74
93606.0,2023-02-20 13:00:00,6130.0,1314,1.0,0.05,51.63,17,0.0,51.580000000000005,51.63
97717.0,2022-06-11 19:07:00,6132.0,357,3.0,0.0,194.37,15,0.0,194.37,64.79
18907.0,2022-04-09 22:12:00,6133.0,834,1.0,0.1,70.83,21,0.0,70.73,70.83
15507.0,2022-06-19 13:57:00,6134.0,1860,1.0,0.0,175.11,16,0.0,175.11,175.11
72354.0,2023-03-27 21:26:00,6137.0,1761,1.0,0.0,24.7,45,0.0,24.7,24.7
80414.0,2021-10-17 09:44:00,6137.0,506,1.0,0.0,38.04,39,0.0,38.04,38.04
