customer_id,signup_date,country,age,gender,loyalty_tier,acquisition_channel
2631.0,2023-10-22,US,41.0,Other,Silver,Social
2632.0,2023-01-16,IN,41.0,Male,Bronze,Paid Search
2633.0,2023-09-28,IN,20.0,Male,Gold,Email
2634.0,2022-09-09,DE,49.0,Female,Bronze,Paid Search
2635.0,2021-04-02,US,21.0,Female,Silver,Paid Search
2636.0,2021-01-30,IN,52.0,Male,Gold,Social
2637.0,2022-01-03,DE,29.0,Male,Silver,Referral
2638.0,2023-03-26,IN,23.0,Male,Silver,Referral
2639.0,2021-06-15,CA,50.0,Female,Silver,Referral
2640.0,2023-07-23,BR,18.0,Female,Bronze,Email
2641.0,2021-09-20,US,40.0,Female,Bronze,Paid Search
2642.0,2022-06-28,BR,28.0,Female,Bronze,Organic
2643.0,2021-08-11,BR,51.0,Male,Silver,Paid Search
2644.0,2022-05-26,IN,30.0,Female,Silver,Social
2645.0,2022-05-11,CA,37.0,Male,Silver,Paid Search
2646.0,2021-01-06,IN,18.0,Female,Gold,Organic
2647.0,2022-09-14,CA,37.0,Male,Bronze,Paid Search
2648.0,2023-05-12,CA,50.0,Male,Silver,Email
2649.0,2023-10-23,AU,56.0,Female,Bronze,Paid Search
2650.0,2021-12-29,US,50.0,Male,Bronze,Email
2651.0,2023-08-23,CA,53.0,Male,Bronze,Email
2652.0,2023-08-21,US,37.0,Male,Bronze,Paid Search
2653.0,2023-12-19,BR,34.0,Female,Bronze,Referral
2654.0,2022-02-13,US,30.0,Male,Silver,Referral
2655.0,2023-07-21,IN,24.0,Male,Bronze,Paid Search
2656.0,2022-09-11,BR,41.0,Female,Platinum,Organic
2657.0,2021-03-05,IN,40.0,Male,Silver,Email
2658.0,2021-10-24,DE,38.0,Female,Platinum,Social
2659.0,2023-01-06,IN,43.0,Male,Bronze,Organic
2660.0,2021-06-25,UK,24.0,Female,Silver,Email
2661.0,2022-04-22,BR,33.0,Female,Bronze,Paid Search
2662.0,2023-04-29,BR,45.0,Female,Bronze,Organic
2663.0,2021-06-13,IN,21.0,Male,Bronze,Email
2664.0,2022-06-28,DE,28.0,Female,Bronze,Organic
2665.0,2021-08-24,IN,44.0,Female,Platinum,Email
2666.0,2022-08-11,AU,26.0,Female,Bronze,Social
2667.0,2021-09-21,DE,34.0,Female,Silver,Social
2668.0,2023-11-24,IN,21.0,Female,Bronze,Referral
2669.0,2021-03-25,IN,27.0,Male,Silver,Email
2670.0,2023-11-22,US,60.0,Male,Bronze,Social
2671.0,2023-05-18,AU,26.0,Male,Bronze,Referral
2672.0,2023-07-26,US,40.0,Male,Bronze,Social
2673.0,2023-07-22,US,39.0,Male,Bronze,Organic
2674.0,2021-07-25,IN,29.0,Female,Silver,Organic
2675.0,2023-10-17,DE,40.0,Male,Bronze,Organic
2676.0,2022-10-13,DE,18.0,Female,Bronze,Organic
2677.0,2023-11-20,US,54.0,Female,Bronze,Organic
2678.0,2023-08-20,US,29.0,Male,Silver,Organic
2679.0,2022-09-27,US,23.0,Male,Bronze,Referral
2680.0,2022-02-15,UK,26.0,Female,Silver,Paid Search
2681.0,2021-05-09,AU,21.0,Female,Bronze,Organic
2682.0,2021-04-21,BR,33.0,Male,Gold,Paid Search
2683.0,2022-03-03,IN,40.0,Male,Silver,Organic
2684.0,2023-06-08,IN,29.0,Male,Bronze,Organic
2685.0,2022-07-08,IN,31.0,Female,Bronze,Social
2686.0,2022-06-12,CA,49.0,Male,Bronze,Organic
2687.0,2021-09-25,DE,31.0,Female,Silver,Email
2688.0,2022-09-11,US,41.0,Male,Bronze,Organic
2689.0,2022-11-30,US,18.0,Male,Gold,Organic
2690.0,2023-12-12,IN,40.0,Female,Bronze,Social
2691.0,2023-03-10,IN,34.0,Male,Bronze,Email
2692.0,2022-10-27,AU,35.0,Male,Silver,Email
2693.0,2023-09-24,US,19.0,Female,Silver,Social
2694.0,2022-04-11,CA,38.0,Female,Bronze,Social
2695.0,2023-10-21,BR,37.0,Female,Platinum,Email
2696.0,2022-02-10,IN,41.0,Female,Bronze,Social
2697.0,2021-05-20,US,49.0,Male,Bronze,Paid Search
2698.0,2022-04-03,US,21.0,Male,Bronze,Organic
2699.0,2021-05-21,DE,36.0,Male,Gold,Organic
2700.0,2021-05-10,US,28.0,Female,Bronze,Organic
2701.0,2023-08-23,BR,53.0,Female,Bronze,Referral
2702.0,2023-05-21,CA,33.0,Female,Silver,Organic
2703.0,2021-08-31,CA,47.0,Male,Bronze,Social
2704.0,2023-07-07,CA,27.0,Male,Silver,Paid Search
2705.0,2021-03-17,US,32.0,Female,Bronze,Organic
2706.0,2021-11-08,CA,18.0,Female,Gold,Organic
2707.0,2023-02-13,UK,43.0,Male,Bronze,Referral
2708.0,2021-11-29,US,18.0,Male,Bronze,Paid Search
2709.0,2023-03-11,US,35.0,Male,Bronze,Paid Search
2710.0,2023-08-16,IN,43.0,Female,Gold,Referral
2711.0,2021-03-14,IN,37.0,Male,Bronze,Organic
2712.0,2021-01-27,US,18.0,Male,Bronze,Organic
2713.0,2023-10-27,IN,32.0,Female,Silver,Paid Search
2714.0,2022-07-24,AU,47.0,Other,Gold,Email
2715.0,2022-07-09,IN,41.0,Male,Silver,Social
2716.0,2022-05-23,US,33.0,Male,Bronze,Social
2717.0,2022-04-20,IN,25.0,Female,Bronze,Paid Search
2718.0,2023-01-26,IN,39.0,Male,Bronze,Paid Search
2719.0,2022-09-27,BR,31.0,Male,Bronze,Paid Search
2720.0,2021-06-28,IN,26.0,Female,Platinum,Organic
2721.0,2022-11-18,US,33.0,Male,Bronze,Paid Search
2722.0,2023-01-02,US,42.0,Male,Bronze,Referral
2723.0,2021-05-05,US,28.0,Male,Bronze,Social
2724.0,2022-02-17,CA,35.0,Female,Bronze,Organic
2725.0,2023-05-16,US,32.0,Female,Bronze,Social
2726.0,2022-11-09,CA,23.0,Male,Gold,Organic
2727.0,2021-05-30,UK,32.0,Female,Bronze,Paid Search
2728.0,2021-02-13,DE,36.0,Female,Bronze,Paid Search
2729.0,2022-09-29,US,36.0,Male,Platinum,Paid Search
2730.0,2022-05-21,US,46.0,Female,Silver,Organic
2731.0,2023-11-19,IN,37.0,Female,Bronze,Organic
2732.0,2022-07-26,IN,25.0,Male,Bronze,Organic
2733.0,2023-10-17,IN,41.0,Female,Bronze,Paid Search
2734.0,2021-08-23,CA,29.0,Female,Bronze,Paid Search
2735.0,2022-05-05,BR,26.0,Female,Bronze,Organic
2736.0,2021-06-02,UK,52.0,Female,Gold,Email
2737.0,2022-09-21,US,38.0,Female,Bronze,Social
2738.0,2021-07-26,US,33.0,Male,Silver,Email
2739.0,2022-06-24,BR,30.0,Male,Silver,Organic
2740.0,2022-01-12,US,44.0,Female,Gold,Email
2741.0,2021-07-23,US,50.0,Male,Bronze,Paid Search
2742.0,2021-04-17,BR,45.0,Female,Gold,Paid Search
2743.0,2022-07-15,US,44.0,Female,Silver,Organic
2744.0,2023-11-04,CA,39.0,Male,Silver,Referral
2745.0,2021-08-06,US,20.0,Other,Bronze,Paid Search
2746.0,2022-03-20,DE,31.0,Female,Bronze,Email
2747.0,2021-09-03,US,41.0,Male,Bronze,Social
2748.0,2023-06-05,BR,30.0,Female,Bronze,Organic
2749.0,2022-03-31,US,27.0,Male,Silver,Organic
2750.0,2023-12-03,US,33.0,Male,Bronze,Referral
2751.0,2021-09-26,CA,23.0,Female,Silver,Organic
2752.0,2021-03-30,UK,18.0,Female,Bronze,Paid Search
2753.0,2022-09-30,IN,33.0,Female,Bronze,Organic
2754.0,2022-12-15,IN,40.0,Female,Gold,Social
2755.0,2023-12-21,IN,36.0,Female,Bronze,Organic
2756.0,2023-08-13,AU,54.0,Male,Gold,Organic
2757.0,2023-08-27,DE,44.0,Female,Gold,Paid Search
2758.0,2022-11-26,IN,39.0,Male,Bronze,Organic
2759.0,2022-01-29,US,44.0,Male,Bronze,Organic
2760.0,2022-04-15,IN,18.0,Male,Gold,Paid Search
2761.0,2021-05-27,BR,18.0,Female,Gold,Paid Search
2762.0,2022-04-18,US,39.0,Female,Bronze,Social
2763.0,2022-02-04,US,49.0,Female,Gold,Social
2764.0,2021-02-09,US,18.0,Male,Bronze,Paid Search
2765.0,2021-08-12,UK,18.0,Female,Silver,Organic
2766.0,2022-08-09,CA,42.0,Male,Bronze,Referral
2767.0,2022-02-09,UK,35.0,Male,Silver,Organic
2768.0,2023-12-24,CA,37.0,Female,Bronze,Paid Search
2769.0,2022-06-08,CA,30.0,Male,Gold,Paid Search
2770.0,2023-11-16,AU,26.0,Male,Bronze,Social
2771.0,2022-12-25,IN,30.0,Male,Gold,Organic
2772.0,2021-02-14,US,33.0,Male,Gold,Paid Search
2773.0,2021-08-11,IN,21.0,Female,Bronze,Paid Search
2774.0,2023-02-12,CA,21.0,Male,Platinum,Organic
2775.0,2022-08-20,IN,31.0,Male,Silver,Paid Search
2776.0,2021-11-27,IN,52.0,Female,Bronze,Paid Search
2777.0,2022-07-26,CA,24.0,Male,Platinum,Paid Search
2778.0,2023-09-16,US,37.0,Male,Silver,Paid Search
2779.0,2022-03-02,DE,33.0,Female,Bronze,Paid Search
2780.0,2021-02-19,DE,24.0,Male,Bronze,Organic
2781.0,2021-12-07,AU,31.0,Male,Bronze,Social
2782.0,2023-10-22,DE,35.0,Male,Bronze,Organic
2783.0,2023-04-15,US,38.0,Female,Silver,Paid Search
2784.0,2023-07-07,IN,30.0,Male,Bronze,Referral
2785.0,2023-09-26,IN,44.0,Female,Silver,Referral
2786.0,2021-05-09,IN,30.0,Male,Platinum,Referral
2787.0,2021-11-06,CA,24.0,Male,Silver,Organic
2788.0,2021-03-07,UK,54.0,Male,Silver,Organic
2789.0,2021-01-06,CA,35.0,Male,Silver,Social
2790.0,2023-07-04,CA,26.0,Female,Bronze,Paid Search
2791.0,2023-10-23,DE,49.0,Female,Silver,Referral
2792.0,2021-06-20,CA,19.0,Male,Bronze,Email
2793.0,2023-03-02,US,38.0,Female,Silver,Organic
2794.0,2022-08-09,US,18.0,Male,Silver,Paid Search
2795.0,2021-03-17,US,18.0,Female,Silver,Paid Search
2796.0,2023-09-30,CA,29.0,Female,Bronze,Paid Search
2797.0,2023-08-13,AU,21.0,Other,Bronze,Organic
2798.0,2022-09-14,AU,54.0,Female,Bronze,Paid Search
2799.0,2023-02-15,US,29.0,Male,Bronze,Organic
2800.0,2022-03-11,AU,31.0,Male,Silver,Organic
2801.0,2023-05-19,BR,34.0,Female,Bronze,Paid Search
2802.0,2022-05-03,US,35.0,Male,Silver,Paid Search
2803.0,2023-12-20,UK,36.0,Male,Silver,Social
2804.0,2021-03-11,AU,43.0,Female,Bronze,Paid Search
2805.0,2021-07-08,IN,45.0,Female,Bronze,Paid Search
2806.0,2023-11-27,AU,33.0,Female,Silver,Paid Search
2807.0,2021-11-13,IN,38.0,Male,Bronze,Email
2808.0,2021-12-07,US,47.0,Female,Bronze,Paid Search
2809.0,2023-05-17,US,33.0,Male,Silver,Referral
2810.0,2021-07-27,US,31.0,Male,Bronze,Paid Search
2811.0,2022-07-17,DE,29.0,Female,Silver,Social
2812.0,2021-11-10,US,26.0,Other,Gold,Paid Search
2813.0,2021-08-05,IN,38.0,Female,Gold,Paid Search
2814.0,2023-11-22,AU,49.0,Female,Bronze,Organic
2815.0,2021-08-07,US,31.0,Female,Bronze,Referral
2816.0,2021-04-14,IN,41.0,Male,Silver,Organic
2817.0,2023-01-08,BR,45.0,Male,Platinum,Organic
2818.0,2023-08-08,AU,49.0,Male,Gold,Referral
2819.0,2021-05-20,CA,43.0,Male,Bronze,Referral
2820.0,2023-02-15,IN,38.0,Male,Bronze,Organic
2821.0,2022-08-16,US,30.0,Male,Bronze,Organic
2822.0,2023-06-28,CA,28.0,Female,Bronze,Paid Search
2823.0,2021-05-20,BR,37.0,Female,Silver,Organic
2824.0,2023-12-05,DE,40.0,Female,Bronze,Paid Search
2825.0,2022-11-09,US,18.0,Male,Bronze,Organic
2826.0,2023-07-12,DE,42.0,Male,Bronze,Social
2827.0,2022-02-01,DE,24.0,Female,Bronze,Paid Search
2828.0,2023-10-31,BR,43.0,Female,Platinum,Paid Search
2829.0,2022-11-17,US,33.0,Male,Bronze,Organic
2830.0,2021-05-19,US,39.0,Female,Bronze,Organic
2831.0,2023-10-08,IN,44.0,Male,Bronze,Email
2832.0,2023-05-22,CA,40.0,Female,Bronze,Email
2833.0,2021-11-25,BR,29.0,Female,Bronze,Paid Search
2834.0,2022-08-21,US,50.0,Other,Gold,Organic
2835.0,2022-03-01,IN,33.0,Female,Silver,Organic
2836.0,2022-08-19,UK,27.0,Male,Bronze,Organic
2837.0,2023-11-24,US,40.0,Male,Silver,Referral
2838.0,2023-09-12,CA,27.0,Female,Bronze,Email
2839.0,2021-08-25,IN,22.0,Male,Silver,Email
2840.0,2023-12-01,BR,28.0,Male,Bronze,Paid Search
2841.0,2022-04-25,IN,35.0,Female,Bronze,Paid Search
2842.0,2023-02-11,BR,28.0,Female,Bronze,Paid Search
2843.0,2023-04-17,US,32.0,Male,Bronze,Email
2844.0,2022-06-13,IN,18.0,Male,Platinum,Organic
2845.0,2022-05-16,IN,48.0,Female,Bronze,Social
2846.0,2022-05-15,US,36.0,Other,Bronze,Email
2847.0,2023-08-03,UK,27.0,Female,Bronze,Referral
2848.0,2022-02-28,CA,48.0,Male,Silver,Organic
2849.0,2021-11-03,IN,21.0,Male,Gold,Organic
2850.0,2022-01-31,BR,25.0,Female,Bronze,Social
2851.0,2021-08-02,US,30.0,Female,Bronze,Social
2852.0,2022-03-05,US,28.0,Male,Gold,Referral
2853.0,2021-05-05,US,30.0,Male,Silver,Paid Search
2854.0,2021-04-09,CA,41.0,Female,Bronze,Paid Search
2855.0,2023-03-04,US,44.0,Male,Bronze,Paid Search
2856.0,2021-03-26,US,45.0,Male,Gold,Organic
2857.0,2022-09-15,US,49.0,Male,Gold,Social
2858.0,2023-05-04,IN,28.0,Male,Gold,Organic
2859.0,2023-03-05,IN,39.0,Female,Silver,Referral
2860.0,2022-05-04,IN,28.0,Female,Silver,Organic
2861.0,2021-08-01,CA,27.0,Male,Silver,Organic
2862.0,2023-10-17,IN,20.0,Female,Bronze,Email
2863.0,2023-07-04,US,50.0,Female,Gold,Referral
2864.0,2022-11-02,UK,48.0,Male,Bronze,Paid Search
2865.0,2021-04-06,US,58.0,Male,Silver,Referral
2866.0,2021-02-08,US,43.0,Male,Bronze,Referral
2867.0,2021-12-12,CA,40.0,Male,Gold,Paid Search
2868.0,2021-06-22,US,30.0,Male,Silver,Paid Search
2869.0,2023-08-01,CA,47.0,Male,Bronze,Paid Search
2870.0,2021-08-14,UK,39.0,Female,Bronze,Paid Search
2871.0,2021-11-06,BR,22.0,Male,Platinum,Organic
2872.0,2023-12-05,IN,36.0,Male,Bronze,Paid Search
2873.0,2023-06-15,DE,22.0,Male,Bronze,Social
2874.0,2021-08-28,UK,39.0,Male,Gold,Paid Search
2875.0,2022-02-24,CA,44.0,Male,Bronze,Referral
2876.0,2022-07-19,US,32.0,Male,Bronze,Paid Search
2877.0,2022-12-29,UK,28.0,Female,Bronze,Organic
2878.0,2023-10-23,IN,55.0,Male,Gold,Paid Search
2879.0,2023-08-12,US,38.0,Female,Bronze,Organic
2880.0,2023-12-07,US,41.0,Male,Bronze,Social
2881.0,2021-02-14,BR,39.0,Male,Silver,Organic
2882.0,2021-09-16,UK,45.0,Male,Bronze,Paid Search
2883.0,2022-09-09,UK,42.0,Female,Bronze,Organic
2884.0,2021-02-23,CA,33.0,Male,Silver,Paid Search
2885.0,2022-01-25,US,19.0,Male,Bronze,Social
2886.0,2021-06-18,US,30.0,Female,Bronze,Paid Search
2887.0,2023-10-19,DE,36.0,Male,Bronze,Organic
2888.0,2021-03-11,DE,46.0,Male,Bronze,Organic
2889.0,2021-06-12,UK,51.0,Female,Silver,Social
2890.0,2021-08-02,IN,33.0,Female,Silver,Referral
2891.0,2021-06-12,UK,54.0,Female,Silver,Email
2892.0,2022-09-15,DE,41.0,Female,Silver,Paid Search
2893.0,2022-02-03,IN,38.0,Male,Silver,Organic
2894.0,2023-09-27,UK,38.0,Female,Bronze,Paid Search
2895.0,2021-10-13,US,43.0,Male,Bronze,Paid Search
2896.0,2022-08-12,US,36.0,Female,Gold,Organic
2897.0,2022-12-24,CA,36.0,Other,Silver,Paid Search
2898.0,2022-11-17,IN,45.0,Female,Silver,Email
2899.0,2023-05-23,CA,47.0,Female,Gold,Organic
2900.0,2021-08-10,DE,36.0,Male,Bronze,Email
2901.0,2022-07-10,IN,35.0,Male,Bronze,Email
2902.0,2023-05-27,CA,27.0,Male,Bronze,Paid Search
2903.0,2023-08-04,US,32.0,Male,Bronze,Paid Search
2904.0,2022-11-08,US,47.0,Male,Bronze,Organic
2905.0,2022-12-15,IN,36.0,Female,Silver,Social
2906.0,2023-08-05,DE,45.0,Female,Gold,Organic
2907.0,2022-11-16,US,29.0,Female,Bronze,Social
2908.0,2023-11-05,US,38.0,Female,Silver,Email
2909.0,2021-05-20,BR,41.0,Male,Bronze,Social
2910.0,2022-01-16,BR,52.0,Female,Bronze,Email
2911.0,2021-05-03,BR,18.0,Male,Bronze,Organic
2912.0,2021-04-10,US,45.0,Female,Gold,Social
2913.0,2022-06-01,CA,37.0,Female,Silver,Paid Search
2914.0,2021-09-05,CA,36.0,Male,Bronze,Referral
2915.0,2022-03-22,US,18.0,Female,Bronze,Social
2916.0,2022-04-25,US,21.0,Female,Bronze,Organic
2917.0,2022-11-11,US,41.0,Female,Silver,Organic
2918.0,2023-11-02,CA,50.0,Male,Bronze,Paid Search
2919.0,2023-07-20,UK,38.0,Other,Bronze,Social
2920.0,2022-02-19,US,50.0,Male,Bronze,Paid Search
2921.0,2021-12-23,US,18.0,Female,Gold,Organic
2922.0,2023-04-24,BR,19.0,Male,Silver,Organic
2923.0,2021-05-16,UK,18.0,Female,Silver,Email
2924.0,2022-08-15,BR,46.0,Male,Bronze,Paid Search
2925.0,2022-04-09,US,41.0,Female,Bronze,Paid Search
2926.0,2021-07-20,AU,35.0,Female,Silver,Referral
2927.0,2022-11-07,US,45.0,Male,Bronze,Referral
2928.0,2021-12-18,US,33.0,Male,Silver,Referral
2929.0,2021-07-23,BR,48.0,Female,Silver,Paid Search
2930.0,2022-12-17,US,51.0,Female,Bronze,Paid Search
2931.0,2021-07-10,UK,18.0,Male,Bronze,Paid Search
2932.0,2023-01-07,US,43.0,Female,Bronze,Email
2933.0,2021-06-27,CA,42.0,Male,Bronze,Organic
2934.0,2022-04-22,US,24.0,Other,Silver,Paid Search
2935.0,2023-06-04,IN,20.0,Female,Silver,Email
2936.0,2021-09-08,US,34.0,Female,Bronze,Paid Search
2937.0,2023-04-21,BR,38.0,Female,Bronze,Organic
2938.0,2023-03-02,BR,42.0,Male,Bronze,Paid Search
2939.0,2023-09-16,CA,49.0,Female,Bronze,Organic
2940.0,2021-07-04,BR,36.0,Female,Silver,Paid Search
2941.0,2023-02-23,UK,37.0,Male,Bronze,Organic
2942.0,2023-10-23,US,60.0,Female,Bronze,Paid Search
2943.0,2023-04-16,US,38.0,Female,Silver,Paid Search
2944.0,2021-07-25,CA,30.0,Female,Bronze,Organic
2945.0,2023-06-20,IN,42.0,Female,Bronze,Email
2946.0,2021-04-28,US,31.0,Male,Bronze,Organic
2947.0,2022-10-07,US,31.0,Male,Bronze,Organic
2948.0,2022-06-29,AU,25.0,Female,Gold,Referral
2949.0,2022-08-05,US,38.0,Female,Bronze,Email
2950.0,2022-07-23,IN,49.0,Female,Bronze,Social
2951.0,2021-02-04,DE,40.0,Male,Bronze,Paid Search
2952.0,2022-07-11,UK,42.0,Female,Silver,Email
2953.0,2023-10-23,US,43.0,Male,Bronze,Paid Search
2954.0,2022-04-24,UK,50.0,Female,Platinum,Paid Search
2955.0,2021-10-31,US,28.0,Male,Bronze,Paid Search
2956.0,2023-12-26,US,29.0,Male,Bronze,Referral
2957.0,2021-04-19,UK,39.0,Male,Silver,Email
2958.0,2022-06-17,BR,36.0,Female,Silver,Paid Search
2959.0,2022-07-16,CA,28.0,Female,Bronze,Email
2960.0,2022-06-08,US,38.0,Male,Silver,Email
2961.0,2023-10-07,US,18.0,Male,Silver,Organic
2962.0,2022-04-07,IN,45.0,Female,Bronze,Social
2963.0,2023-12-02,US,27.0,Female,Gold,Social
2964.0,2021-03-15,US,18.0,Male,Bronze,Organic
2965.0,2023-03-15,US,46.0,Male,Bronze,Email
2966.0,2022-10-12,US,36.0,Male,Gold,Paid Search
2967.0,2021-09-21,IN,40.0,Male,Bronze,Paid Search
2968.0,2021-09-07,US,54.0,Male,Bronze,Organic
2969.0,2023-02-28,US,45.0,Female,Bronze,Social
2970.0,2022-11-30,US,48.0,Female,Gold,Organic
2971.0,2022-11-01,IN,39.0,Male,Gold,Paid Search
2972.0,2021-02-25,IN,57.0,Male,Bronze,Referral
2973.0,2022-10-17,US,40.0,Male,Gold,Social
2974.0,2023-12-11,IN,22.0,Female,Bronze,Organic
2975.0,2021-01-19,US,20.0,Female,Bronze,Email
2976.0,2022-05-29,CA,44.0,Male,Bronze,Organic
2977.0,2022-06-26,IN,26.0,Female,Bronze,Paid Search
2978.0,2023-09-09,DE,37.0,Female,Gold,Referral
2979.0,2021-11-06,DE,42.0,Male,Silver,Email
2980.0,2022-06-05,UK,32.0,Female,Bronze,Social
2981.0,2023-02-25,UK,24.0,Male,Bronze,Paid Search
2982.0,2021-03-08,IN,24.0,Male,Bronze,Social
2983.0,2023-05-28,IN,32.0,Female,Bronze,Paid Search
2984.0,2023-06-20,US,40.0,Male,Bronze,Organic
2985.0,2023-02-28,US,23.0,Other,Bronze,Organic
2986.0,2022-12-11,US,56.0,Male,Bronze,Organic
2987.0,2023-03-30,IN,41.0,Male,Bronze,Paid Search
2988.0,2023-05-07,US,39.0,Male,Silver,Referral
2989.0,2023-09-17,BR,35.0,Female,Bronze,Organic
2990.0,2022-04-14,US,36.0,Other,Gold,Organic
2991.0,2022-05-15,US,39.0,Female,Gold,Organic
2992.0,2022-11-30,DE,37.0,Male,Bronze,Organic
2993.0,2021-07-31,CA,49.0,Other,Gold,Organic
2994.0,2023-07-27,IN,48.0,Female,Bronze,Email
2995.0,2023-04-24,UK,38.0,Male,Bronze,Paid Search
2996.0,2022-11-23,US,28.0,Male,Silver,Email
2997.0,2021-11-27,AU,27.0,Male,Silver,Referral
2998.0,2022-01-16,UK,36.0,Male,Bronze,Email
2999.0,2022-04-22,US,33.0,Male,Silver,Organic
3000.0,2022-12-27,CA,42.0,Female,Bronze,Social
3001.0,2023-05-02,US,53.0,Female,Silver,Referral
3002.0,2023-01-06,IN,39.0,Female,Silver,Paid Search
3003.0,2023-10-16,IN,29.0,Male,Bronze,Paid Search
3004.0,2023-11-18,DE,23.0,Male,Silver,Paid Search
3005.0,2023-02-11,AU,34.0,Male,Bronze,Organic
3006.0,2022-02-11,IN,38.0,Male,Bronze,Organic
3007.0,2022-10-18,DE,26.0,Female,Bronze,Email
3008.0,2022-04-11,DE,35.0,Female,Bronze,Referral
3009.0,2022-11-20,US,48.0,Male,Bronze,Organic
3010.0,2023-06-09,UK,31.0,Female,Silver,Paid Search
3011.0,2022-02-09,BR,34.0,Male,Silver,Email
3012.0,2022-07-08,UK,43.0,Male,Gold,Paid Search
3013.0,2021-02-19,IN,51.0,Female,Platinum,Organic
3014.0,2023-03-18,UK,42.0,Male,Bronze,Paid Search
3015.0,2022-06-21,CA,21.0,Female,Silver,Organic
3016.0,2022-05-19,US,50.0,Male,Bronze,Paid Search
3017.0,2022-08-07,US,29.0,Male,Gold,Paid Search
3018.0,2021-08-24,DE,31.0,Male,Bronze,Email
3019.0,2022-10-17,US,22.0,Male,Silver,Email
3020.0,2023-03-27,CA,30.0,Female,Silver,Paid Search
3021.0,2022-01-18,US,38.0,Female,Bronze,Paid Search
3022.0,2021-05-24,US,24.0,Other,Gold,Organic
3023.0,2022-02-28,CA,34.0,Male,Bronze,Organic
3024.0,2021-08-06,US,20.0,Male,Bronze,Organic
3025.0,2022-02-14,IN,41.0,Male,Bronze,Organic
3026.0,2022-11-18,IN,31.0,Female,Silver,Paid Search
3027.0,2021-05-05,CA,38.0,Other,Bronze,Paid Search
3028.0,2023-03-30,US,30.0,Female,Bronze,Paid Search
3029.0,2021-09-03,UK,37.0,Female,Silver,Email
3030.0,2023-09-07,AU,27.0,Female,Gold,Organic
3031.0,2023-03-14,UK,24.0,Male,Platinum,Social
3032.0,2021-10-26,US,36.0,Female,Bronze,Email
3033.0,2022-09-09,US,48.0,Male,Silver,Email
3034.0,2021-05-02,IN,18.0,Male,Bronze,Paid Search
3035.0,2021-04-20,US,24.0,Male,Gold,Referral
3036.0,2023-11-13,IN,45.0,Male,Bronze,Email
3037.0,2023-05-29,IN,35.0,Female,Gold,Paid Search
3038.0,2021-06-19,CA,37.0,Male,Bronze,Paid Search
3039.0,2021-11-06,UK,56.0,Female,Silver,Email
3040.0,2021-08-05,DE,31.0,Female,Silver,Paid Search
3041.0,2022-03-09,US,25.0,Male,Bronze,Paid Search
3042.0,2021-11-16,IN,26.0,Male,Bronze,Email
3043.0,2021-12-26,CA,46.0,Female,Silver,Organic
3044.0,2022-08-03,CA,18.0,Male,Gold,Social
3045.0,2021-07-27,US,25.0,Female,Bronze,Organic
3046.0,2023-08-25,US,30.0,Male,Bronze,Referral
3047.0,2023-03-08,DE,19.0,Female,Bronze,Social
3048.0,2023-04-13,IN,26.0,Female,Bronze,Social
3049.0,2021-07-05,IN,46.0,Male,Silver,Paid Search
3050.0,2023-02-15,US,25.0,Other,Bronze,Social
3051.0,2023-07-05,IN,18.0,Male,Silver,Paid Search
3052.0,2021-07-11,US,35.0,Female,Bronze,Social
3053.0,2023-04-03,US,18.0,Female,Bronze,Organic
3054.0,2022-01-27,IN,47.0,Other,Bronze,Paid Search
3055.0,2023-05-13,CA,29.0,Male,Gold,Referral
3056.0,2022-06-08,BR,29.0,Female,Bronze,Paid Search
3057.0,2023-05-29,US,33.0,Male,Bronze,Social
3058.0,2021-06-11,US,42.0,Female,Bronze,Social
3059.0,2022-03-03,US,29.0,Female,Bronze,Paid Search
3060.0,2021-10-27,BR,18.0,Female,Bronze,Referral
3061.0,2021-09-29,US,26.0,Male,Bronze,Paid Search
3062.0,2021-12-04,AU,41.0,Male,Bronze,Organic
3063.0,2022-02-23,UK,23.0,Female,Gold,Paid Search
3064.0,2021-05-20,CA,30.0,Male,Bronze,Organic
3065.0,2023-02-14,US,35.0,Female,Bronze,Organic
3066.0,2022-08-26,UK,26.0,Male,Bronze,Paid Search
3067.0,2023-06-28,US,38.0,Male,Silver,Referral
3068.0,2023-02-12,DE,28.0,Male,Platinum,Organic
3069.0,2021-06-13,UK,51.0,Female,Gold,Paid Search
3070.0,2021-03-18,CA,45.0,Male,Silver,Social
3071.0,2022-04-08,UK,34.0,Male,Bronze,Organic
3072.0,2022-06-11,AU,50.0,Female,Bronze,Paid Search
3073.0,2021-09-21,IN,37.0,Female,Gold,Email
3074.0,2023-05-07,UK,38.0,Female,Silver,Paid Search
3075.0,2022-09-29,US,41.0,Male,Bronze,Paid Search
3076.0,2023-03-31,US,37.0,Female,Bronze,Email
3077.0,2021-04-30,US,42.0,Male,Bronze,Paid Search
3078.0,2023-06-12,US,38.0,Female,Bronze,Email
3079.0,2021-08-14,US,38.0,Female,Bronze,Email
3080.0,2022-05-06,US,53.0,Male,Bronze,Paid Search
3081.0,2022-04-27,US,50.0,Male,Bronze,Email
3082.0,2023-06-18,DE,23.0,Male,Bronze,Paid Search
3083.0,2021-10-31,IN,34.0,Female,Bronze,Paid Search
3084.0,2021-09-21,BR,33.0,Female,Bronze,Referral
3085.0,2022-01-07,US,18.0,Male,Gold,Paid Search
